OrderID,Date,ProductID,CustomerID,EmployeeID,Quantity,UnitPrice
2558,2024-08-30 00:00:00,9,50,39,9,584
2559,2023-12-15 00:00:00,9,243,32,9,574
2560,2024-03-11 00:00:00,8,17,41,6,261
2561,2023-05-21 00:00:00,19,20,7,1,971
2562,2024-02-26 00:00:00,45,133,25,3,297
2563,2023-11-04 00:00:00,5,272,24,2,520
2564,2023-04-06 00:00:00,27,12,2,5,345
2565,2023-04-27 00:00:00,9,269,39,10,882
2566,2023-07-07 00:00:00,7,136,50,6,335
2567,2023-11-15 00:00:00,37,109,38,2,247
2568,2024-12-30 00:00:00,49,282,49,9,944
2569,2024-11-04 00:00:00,36,296,45,9,314
2570,2024-03-06 00:00:00,20,52,26,1,329
2571,2024-08-25 00:00:00,6,171,18,1,150
2572,2024-02-20 00:00:00,1,55,31,1,490
2573,2023-09-11 00:00:00,35,55,17,3,615
2574,2024-12-18 00:00:00,6,172,11,3,674
2575,2023-06-23 00:00:00,7,9,31,4,756
2576,2023-10-07 00:00:00,48,261,16,7,15
2577,2023-08-05 00:00:00,37,97,32,9,253
2578,2024-02-19 00:00:00,40,199,13,9,309
2579,2023-05-08 00:00:00,38,211,38,5,285
2580,2023-04-28 00:00:00,46,216,17,10,519
2581,2023-07-08 00:00:00,26,98,48,5,717
2582,2023-08-25 00:00:00,42,298,8,4,145
2583,2023-08-12 00:00:00,16,24,47,2,710
2584,2023-04-24 00:00:00,18,58,37,1,677
2585,2023-05-28 00:00:00,45,8,27,2,359
2586,2024-06-15 00:00:00,10,64,24,6,430
2587,2023-07-31 00:00:00,44,141,29,4,888
2588,2023-10-08 00:00:00,25,181,13,4,511
2589,2023-03-04 00:00:00,28,26,17,1,453
2590,2023-10-22 00:00:00,4,235,34,5,218
2591,2024-04-29 00:00:00,10,146,18,3,446
2592,2024-10-21 00:00:00,49,272,5,10,475
2593,2024-02-04 00:00:00,15,231,13,5,869
2594,2023-01-18 00:00:00,18,83,31,4,458
2595,2024-07-18 00:00:00,50,121,42,8,403
2596,2023-09-18 00:00:00,33,75,8,5,748
2597,2024-02-18 00:00:00,45,51,18,9,828
2598,2023-09-16 00:00:00,2,33,37,2,257
2599,2023-07-07 00:00:00,16,285,40,10,828
2600,2023-12-02 00:00:00,41,255,34,1,162
2601,2023-07-18 00:00:00,50,284,27,10,359
2602,2023-09-15 00:00:00,12,56,47,5,748
2603,2024-09-08 00:00:00,45,140,38,4,653
2604,2023-07-20 00:00:00,37,289,23,2,399
2605,2023-09-04 00:00:00,16,167,3,6,375
2606,2023-01-17 00:00:00,35,171,32,4,451
2607,2024-02-25 00:00:00,45,40,7,10,927
2608,2023-03-16 00:00:00,3,105,30,7,557
2609,2023-08-12 00:00:00,7,281,29,3,236
2610,2024-02-23 00:00:00,24,50,3,5,21
2611,2023-08-03 00:00:00,8,144,42,10,921
2612,2023-09-14 00:00:00,6,175,16,10,131
2613,2023-10-11 00:00:00,39,275,48,4,55
2614,2023-08-10 00:00:00,35,86,43,1,958
2615,2024-08-12 00:00:00,27,170,7,2,525
2616,2024-04-08 00:00:00,18,1,28,6,967
2617,2024-11-14 00:00:00,36,85,2,2,652
2618,2023-07-03 00:00:00,18,99,12,3,249
2619,2024-11-08 00:00:00,13,108,13,3,312
2620,2023-07-29 00:00:00,29,116,40,3,42
2621,2023-06-12 00:00:00,24,154,44,7,167
2622,2023-06-29 00:00:00,31,194,1,3,393
2623,2023-03-16 00:00:00,44,216,7,2,792
2624,2023-06-20 00:00:00,10,213,7,7,244
2625,2024-08-28 00:00:00,18,267,46,9,915
2626,2024-06-29 00:00:00,38,169,29,3,858
2627,2024-03-31 00:00:00,43,291,14,8,445
2628,2023-01-21 00:00:00,18,162,17,10,229
2629,2023-04-04 00:00:00,13,208,19,7,801
2630,2024-12-18 00:00:00,38,60,45,3,932
2631,2024-08-17 00:00:00,35,58,36,8,414
2632,2023-08-26 00:00:00,46,70,4,9,194
2633,2023-03-17 00:00:00,9,124,4,9,888
2634,2023-04-06 00:00:00,16,276,36,2,357
2635,2023-02-15 00:00:00,17,134,22,9,149
2636,2024-12-16 00:00:00,28,252,14,3,832
2637,2024-03-08 00:00:00,41,46,34,3,649
2638,2023-10-10 00:00:00,47,280,6,6,481
2639,2024-11-11 00:00:00,22,16,3,1,808
2640,2024-10-14 00:00:00,45,13,47,1,95
2641,2023-04-11 00:00:00,38,42,6,4,502
2642,2024-09-11 00:00:00,29,276,42,6,68
2643,2024-05-31 00:00:00,2,77,23,6,398
2644,2024-07-12 00:00:00,42,149,49,5,277
2645,2023-03-20 00:00:00,10,296,35,8,304
2646,2023-02-13 00:00:00,10,90,49,5,523
2647,2023-01-27 00:00:00,21,195,31,1,529
2648,2023-12-20 00:00:00,3,26,1,5,917
2649,2024-06-26 00:00:00,41,175,6,6,751
2650,2023-06-02 00:00:00,10,208,25,10,135
2651,2024-01-10 00:00:00,18,262,15,6,388
2652,2023-02-10 00:00:00,20,88,37,7,757
2653,2024-09-08 00:00:00,41,241,4,7,222
2654,2023-01-18 00:00:00,40,286,30,10,373
2655,2023-02-18 00:00:00,50,270,12,3,76
2656,2024-06-25 00:00:00,8,201,17,9,137
2657,2023-07-01 00:00:00,48,3,17,5,995
2658,2023-07-12 00:00:00,36,243,32,4,538
2659,2023-03-09 00:00:00,34,33,26,5,258
2660,2024-08-08 00:00:00,10,205,40,5,753
2661,2024-03-05 00:00:00,42,158,27,5,172
2662,2023-11-14 00:00:00,49,67,24,9,451
2663,2024-02-04 00:00:00,50,129,6,8,904
2664,2023-10-25 00:00:00,19,200,11,6,978
2665,2023-12-15 00:00:00,3,96,26,4,748
2666,2023-01-24 00:00:00,35,96,19,4,992
2667,2023-10-14 00:00:00,43,44,31,7,325
2668,2023-01-24 00:00:00,19,263,37,9,527
2669,2024-12-15 00:00:00,50,116,47,2,387
2670,2023-05-18 00:00:00,33,266,12,5,349
2671,2024-10-16 00:00:00,30,32,44,6,48
2672,2023-12-30 00:00:00,4,150,16,4,948
2673,2023-05-06 00:00:00,13,270,17,10,332
2674,2024-09-06 00:00:00,26,114,10,2,102
2675,2023-07-23 00:00:00,30,270,30,2,567
2676,2024-02-19 00:00:00,16,47,41,4,514
2677,2023-02-05 00:00:00,42,166,15,1,913
2678,2023-12-02 00:00:00,47,40,6,10,789
2679,2024-07-19 00:00:00,25,49,30,9,888
2680,2023-01-28 00:00:00,47,269,1,1,943
2681,2024-09-03 00:00:00,2,55,22,7,124
2682,2024-12-20 00:00:00,34,7,16,7,351
2683,2023-05-03 00:00:00,32,136,47,5,852
2684,2024-01-12 00:00:00,47,213,1,10,706
2685,2023-03-14 00:00:00,40,178,9,1,88
2686,2023-10-27 00:00:00,8,270,41,10,303
2687,2023-01-28 00:00:00,15,119,26,9,498
2688,2023-06-11 00:00:00,38,72,49,7,209
2689,2023-12-10 00:00:00,14,259,10,2,255
2690,2024-12-13 00:00:00,22,215,5,2,271
2691,2023-02-13 00:00:00,48,151,9,9,558
2692,2024-02-09 00:00:00,24,11,50,6,253
2693,2023-04-30 00:00:00,28,223,48,1,541
2694,2023-07-17 00:00:00,48,66,28,1,971
2695,2024-09-14 00:00:00,4,267,14,6,409
2696,2023-11-25 00:00:00,6,14,25,3,711
2697,2023-12-15 00:00:00,48,109,7,3,796
2698,2024-08-08 00:00:00,23,27,28,9,573
2699,2024-10-21 00:00:00,7,249,41,8,444
2700,2023-02-11 00:00:00,10,108,34,5,307
2701,2024-04-03 00:00:00,8,124,20,9,15
2702,2024-11-14 00:00:00,50,100,22,5,253
2703,2024-10-22 00:00:00,36,271,9,7,57
2704,2024-12-08 00:00:00,24,64,4,2,693
2705,2024-08-01 00:00:00,45,10,39,1,529
2706,2023-01-17 00:00:00,38,34,19,5,597
2707,2024-09-04 00:00:00,46,232,17,10,836
2708,2024-01-20 00:00:00,46,294,40,7,795
2709,2024-11-23 00:00:00,50,152,36,10,787
2710,2024-01-10 00:00:00,44,234,6,9,312
2711,2024-08-01 00:00:00,38,197,41,10,264
2712,2024-09-25 00:00:00,7,151,2,9,918
2713,2023-08-17 00:00:00,13,90,13,2,199
2714,2023-02-26 00:00:00,19,73,50,7,423
2715,2023-05-01 00:00:00,27,12,36,8,168
2716,2023-11-13 00:00:00,30,214,2,8,188
2717,2024-11-09 00:00:00,36,117,34,10,235
2718,2023-05-22 00:00:00,39,186,42,4,930
2719,2023-10-19 00:00:00,43,288,49,1,866
2720,2024-08-02 00:00:00,1,177,27,2,155
2721,2023-05-31 00:00:00,40,223,22,1,572
2722,2023-04-06 00:00:00,26,184,35,3,454
2723,2023-03-16 00:00:00,36,196,37,7,362
2724,2024-11-19 00:00:00,14,8,36,8,838
2725,2024-08-08 00:00:00,44,75,50,4,836
2726,2024-07-08 00:00:00,22,62,17,4,805
2727,2024-10-03 00:00:00,10,124,38,5,880
2728,2023-01-07 00:00:00,3,16,11,8,780
2729,2024-02-03 00:00:00,43,264,28,10,410
2730,2023-03-25 00:00:00,5,29,8,7,525
2731,2023-01-27 00:00:00,43,99,40,6,853
2732,2023-10-13 00:00:00,4,34,25,9,67
2733,2023-11-26 00:00:00,6,151,41,10,84
2734,2023-07-20 00:00:00,4,233,27,3,893
2735,2024-01-13 00:00:00,38,227,42,7,652
2736,2024-03-29 00:00:00,15,144,18,1,927
2737,2024-04-04 00:00:00,39,145,26,3,69
2738,2023-05-21 00:00:00,9,207,49,7,697
2739,2024-10-02 00:00:00,23,10,36,2,773
2740,2024-09-08 00:00:00,31,197,4,3,588
2741,2024-06-30 00:00:00,5,135,2,7,969
2742,2023-04-02 00:00:00,17,35,13,4,217
2743,2024-02-15 00:00:00,9,161,23,3,217
2744,2023-06-18 00:00:00,7,240,35,2,485
2745,2023-04-26 00:00:00,44,53,6,10,177
2746,2024-04-23 00:00:00,15,217,16,9,695
2747,2023-08-12 00:00:00,32,280,37,6,395
2748,2024-08-29 00:00:00,29,39,43,9,313
2749,2024-02-10 00:00:00,4,87,38,6,58
2750,2023-02-24 00:00:00,19,262,3,2,451
2751,2024-04-26 00:00:00,16,232,14,5,861
2752,2024-11-14 00:00:00,35,56,10,8,768
2753,2024-10-16 00:00:00,33,88,12,2,24
2754,2024-10-05 00:00:00,6,252,38,9,857
2755,2023-12-15 00:00:00,13,134,34,7,185
2756,2024-03-12 00:00:00,48,252,47,10,458
2757,2024-07-10 00:00:00,15,277,16,2,878
2758,2024-04-05 00:00:00,44,164,27,1,356
2759,2024-03-14 00:00:00,48,12,32,10,567
2760,2024-05-23 00:00:00,26,61,30,8,726
2761,2024-01-09 00:00:00,16,208,34,3,890
2762,2023-06-25 00:00:00,49,2,25,9,157
2763,2023-03-30 00:00:00,12,115,41,6,345
2764,2023-04-18 00:00:00,26,188,1,6,562
2765,2024-06-19 00:00:00,44,136,26,10,163
2766,2024-02-12 00:00:00,42,90,5,10,152
2767,2023-10-02 00:00:00,30,21,36,10,557
2768,2024-07-13 00:00:00,16,221,40,10,564
2769,2023-02-04 00:00:00,2,82,9,1,881
2770,2024-09-04 00:00:00,39,118,43,9,453
2771,2024-09-12 00:00:00,46,129,33,5,673
2772,2023-12-22 00:00:00,22,263,36,2,672
2773,2023-02-06 00:00:00,29,280,33,8,995
2774,2024-07-11 00:00:00,45,226,6,6,955
2775,2024-11-03 00:00:00,26,230,25,8,210
2776,2023-03-21 00:00:00,12,14,40,8,291
2777,2024-05-19 00:00:00,40,33,47,8,516
2778,2024-06-01 00:00:00,25,278,10,10,598
2779,2024-05-20 00:00:00,32,79,9,6,538
2780,2023-01-01 00:00:00,48,20,42,9,335
2781,2023-10-03 00:00:00,26,96,44,4,387
2782,2023-12-06 00:00:00,2,185,49,7,400
2783,2023-06-21 00:00:00,44,234,37,1,41
2784,2023-09-15 00:00:00,18,278,12,6,882
2785,2023-05-24 00:00:00,12,269,26,8,617
2786,2024-11-30 00:00:00,23,151,12,4,659
2787,2023-07-19 00:00:00,35,295,18,7,860
2788,2023-03-23 00:00:00,35,294,7,6,424
2789,2024-05-09 00:00:00,44,168,12,9,789
2790,2024-08-26 00:00:00,12,176,25,3,599
2791,2024-01-14 00:00:00,15,114,22,9,632
2792,2024-01-14 00:00:00,7,115,33,2,583
2793,2024-01-31 00:00:00,24,14,42,8,541
2794,2024-11-27 00:00:00,36,167,2,10,338
2795,2024-09-30 00:00:00,19,134,15,1,208
2796,2024-05-07 00:00:00,8,263,37,2,958
2797,2024-12-22 00:00:00,39,248,11,1,213
2798,2024-01-08 00:00:00,22,298,16,5,822
2799,2023-04-21 00:00:00,14,202,20,2,343
2800,2024-01-10 00:00:00,21,168,13,2,231
2801,2024-06-21 00:00:00,40,110,27,8,755
2802,2023-01-17 00:00:00,7,122,28,8,881
2803,2023-03-31 00:00:00,40,137,10,2,300
2804,2023-05-05 00:00:00,3,182,12,8,402
2805,2023-05-15 00:00:00,45,269,31,9,71
2806,2024-06-10 00:00:00,49,245,1,5,379
2807,2023-05-21 00:00:00,34,286,50,6,421
2808,2023-11-29 00:00:00,22,286,50,7,436
2809,2024-07-05 00:00:00,50,299,33,7,821
2810,2023-12-12 00:00:00,29,144,20,3,151
2811,2024-08-25 00:00:00,33,173,48,5,564
2812,2023-05-12 00:00:00,28,187,21,10,304
2813,2023-01-07 00:00:00,20,61,6,7,350
2814,2024-08-23 00:00:00,3,22,10,5,391
2815,2023-04-29 00:00:00,42,119,5,4,144
2816,2024-05-07 00:00:00,21,163,5,4,15
2817,2024-11-29 00:00:00,3,268,14,7,578
2818,2024-09-23 00:00:00,7,146,20,5,881
2819,2024-05-26 00:00:00,25,198,38,10,743
2820,2024-03-27 00:00:00,45,114,28,8,930
2821,2023-05-13 00:00:00,47,150,42,7,163
2822,2023-08-03 00:00:00,24,264,48,3,951
2823,2023-04-19 00:00:00,5,270,14,3,734
2824,2023-05-27 00:00:00,48,69,13,2,139
2825,2024-01-22 00:00:00,42,4,41,5,649
2826,2024-05-16 00:00:00,48,5,6,9,260
2827,2024-06-29 00:00:00,11,105,46,9,484
2828,2024-04-11 00:00:00,11,242,26,9,733
2829,2024-01-07 00:00:00,12,93,23,8,485
2830,2024-08-07 00:00:00,36,137,31,3,398
2831,2024-11-16 00:00:00,3,167,10,10,102
2832,2024-02-06 00:00:00,48,233,25,9,256
2833,2024-04-25 00:00:00,4,282,12,8,993
2834,2023-08-11 00:00:00,12,33,30,4,213
2835,2023-06-08 00:00:00,37,299,12,1,343
2836,2023-06-25 00:00:00,37,291,40,4,768
2837,2023-08-30 00:00:00,7,219,21,10,87
2838,2024-10-30 00:00:00,36,282,10,4,928
2839,2023-11-12 00:00:00,24,126,37,9,218
2840,2024-05-19 00:00:00,18,214,8,8,752
2841,2024-08-07 00:00:00,15,83,26,5,263
2842,2024-05-25 00:00:00,22,134,17,10,840
2843,2024-08-19 00:00:00,40,60,12,8,628
2844,2023-06-15 00:00:00,29,2,12,10,188
2845,2024-05-24 00:00:00,4,170,16,10,489
2846,2023-12-01 00:00:00,47,58,14,8,734
2847,2023-01-29 00:00:00,9,297,36,9,258
2848,2023-02-25 00:00:00,44,51,9,6,416
2849,2024-07-21 00:00:00,36,97,12,1,914
2850,2024-03-24 00:00:00,32,239,34,9,528
2851,2023-07-09 00:00:00,23,108,45,6,693
2852,2023-02-11 00:00:00,16,274,26,1,827
2853,2024-10-22 00:00:00,13,9,18,5,251
2854,2023-12-22 00:00:00,6,294,37,6,122
2855,2023-04-06 00:00:00,11,108,47,10,930
2856,2024-08-23 00:00:00,2,77,42,10,181
2857,2024-05-04 00:00:00,48,179,43,1,104
2858,2023-01-06 00:00:00,18,262,13,1,636
2859,2024-05-26 00:00:00,37,213,31,2,225
2860,2023-06-05 00:00:00,6,59,10,7,59
2861,2024-12-18 00:00:00,8,107,11,2,897
2862,2024-11-20 00:00:00,30,210,30,3,64
2863,2023-07-05 00:00:00,6,60,8,7,422
2864,2023-12-18 00:00:00,3,62,40,1,467
2865,2024-09-29 00:00:00,43,271,49,8,964
2866,2024-01-25 00:00:00,48,110,3,5,595
2867,2024-10-28 00:00:00,22,107,35,1,686
2868,2023-10-16 00:00:00,43,155,50,9,116
2869,2024-11-30 00:00:00,12,52,6,5,33
2870,2024-11-11 00:00:00,26,269,9,6,890
2871,2023-01-18 00:00:00,21,69,10,10,303
2872,2024-01-25 00:00:00,38,100,45,6,1000
2873,2024-12-12 00:00:00,5,1,14,10,620
2874,2023-05-02 00:00:00,38,255,2,2,244
2875,2023-12-01 00:00:00,10,142,13,7,967
2876,2023-08-06 00:00:00,35,188,25,5,790
2877,2024-05-08 00:00:00,2,133,5,3,36
2878,2023-08-25 00:00:00,4,217,8,6,638
2879,2023-03-04 00:00:00,36,254,18,1,180
2880,2024-02-27 00:00:00,29,44,28,7,892
2881,2023-04-20 00:00:00,15,67,9,5,553
2882,2024-10-08 00:00:00,22,164,17,3,857
2883,2023-05-08 00:00:00,42,4,15,5,43
2884,2024-10-17 00:00:00,2,186,26,8,587
2885,2024-03-29 00:00:00,29,189,28,5,647
2886,2023-09-10 00:00:00,38,179,24,5,445
2887,2024-04-17 00:00:00,17,246,7,3,866
2888,2023-05-02 00:00:00,28,2,8,1,578
2889,2024-02-27 00:00:00,33,63,3,4,37
2890,2023-04-03 00:00:00,36,118,7,8,418
2891,2024-06-13 00:00:00,32,83,28,9,53
2892,2023-04-21 00:00:00,7,188,29,2,161
2893,2024-02-23 00:00:00,22,32,30,2,210
2894,2023-12-07 00:00:00,29,53,16,1,483
2895,2024-05-18 00:00:00,6,25,19,6,553
2896,2023-01-26 00:00:00,20,103,26,3,126
2897,2024-06-24 00:00:00,2,290,28,3,367
2898,2023-09-17 00:00:00,44,182,29,7,730
2899,2023-07-23 00:00:00,32,16,14,2,584
2900,2024-03-26 00:00:00,43,103,39,7,170
2901,2023-12-28 00:00:00,17,224,26,7,852
2902,2024-05-01 00:00:00,38,33,34,4,860
2903,2023-04-13 00:00:00,2,17,4,5,422
2904,2023-04-30 00:00:00,20,170,41,10,35
2905,2023-09-16 00:00:00,4,229,38,8,692
2906,2024-07-19 00:00:00,3,11,48,5,609
2907,2023-09-13 00:00:00,5,289,49,5,597
2908,2024-09-15 00:00:00,43,34,21,3,53
2909,2024-05-23 00:00:00,33,20,38,5,672
2910,2024-04-19 00:00:00,26,271,32,4,673
2911,2024-09-09 00:00:00,38,225,44,2,843
2912,2023-04-12 00:00:00,36,150,7,7,939
2913,2024-05-06 00:00:00,10,111,32,5,985
2914,2023-11-27 00:00:00,37,137,16,4,860
2915,2023-10-24 00:00:00,28,94,14,9,695
2916,2023-03-10 00:00:00,38,292,8,10,466
2917,2024-11-07 00:00:00,46,136,11,7,878
2918,2024-07-07 00:00:00,9,14,14,8,62
2919,2024-11-07 00:00:00,11,55,6,7,66
2920,2024-07-12 00:00:00,43,15,41,5,107
2921,2024-05-31 00:00:00,6,121,24,10,595
2922,2024-03-31 00:00:00,50,300,29,3,928
2923,2024-11-08 00:00:00,2,276,33,10,997
2924,2023-09-24 00:00:00,33,16,5,9,960
2925,2023-12-31 00:00:00,20,274,9,3,786
2926,2024-06-03 00:00:00,34,263,48,4,594
2927,2023-01-27 00:00:00,24,225,1,9,186
2928,2024-11-13 00:00:00,17,277,3,7,495
2929,2024-09-01 00:00:00,6,93,13,7,586
2930,2024-05-26 00:00:00,26,47,49,2,966
2931,2024-05-31 00:00:00,44,139,11,10,696
2932,2024-11-17 00:00:00,10,238,47,7,602
2933,2024-12-31 00:00:00,31,26,18,1,612
2934,2024-03-13 00:00:00,8,133,6,10,443
2935,2024-11-21 00:00:00,3,254,36,4,191
2936,2023-12-29 00:00:00,45,284,36,4,351
2937,2023-02-16 00:00:00,7,236,38,7,196
2938,2024-01-28 00:00:00,39,216,45,5,865
2939,2023-01-27 00:00:00,35,128,47,5,968
2940,2023-01-12 00:00:00,18,232,33,5,165
2941,2023-12-31 00:00:00,10,288,22,2,405
2942,2023-05-09 00:00:00,38,125,41,7,291
2943,2024-06-29 00:00:00,1,258,37,4,282
2944,2023-05-21 00:00:00,45,257,15,10,52
2945,2024-09-08 00:00:00,17,203,31,3,780
2946,2023-04-02 00:00:00,37,35,28,1,648
2947,2023-09-12 00:00:00,20,38,14,2,610
2948,2024-05-01 00:00:00,23,84,14,7,120
2949,2023-02-14 00:00:00,47,209,1,6,201
2950,2024-12-18 00:00:00,17,165,36,9,106
2951,2023-05-29 00:00:00,2,85,24,5,778
2952,2023-02-02 00:00:00,17,64,40,2,449
2953,2024-02-16 00:00:00,13,149,18,1,816
2954,2023-03-08 00:00:00,5,241,49,8,928
2955,2024-07-13 00:00:00,50,265,9,5,618
2956,2023-01-03 00:00:00,41,22,35,9,989
2957,2024-03-29 00:00:00,26,237,36,3,109
2958,2023-12-01 00:00:00,18,212,34,2,816
2959,2024-03-08 00:00:00,40,95,26,7,979
2960,2024-02-10 00:00:00,40,276,40,4,725
2961,2024-08-03 00:00:00,45,282,29,5,962
2962,2023-11-18 00:00:00,20,47,21,6,612
2963,2024-09-05 00:00:00,43,26,8,2,638
2964,2024-01-26 00:00:00,44,93,4,8,379
2965,2024-03-08 00:00:00,45,23,23,2,82
2966,2024-07-22 00:00:00,44,32,15,10,560
2967,2024-12-27 00:00:00,26,107,27,6,264
2968,2024-01-17 00:00:00,42,65,7,9,603
2969,2024-08-31 00:00:00,39,29,25,8,17
2970,2024-08-17 00:00:00,42,294,20,3,315
2971,2024-01-20 00:00:00,17,92,4,5,952
2972,2024-05-24 00:00:00,44,141,48,9,638
2973,2023-11-15 00:00:00,27,26,21,7,278
2974,2024-07-04 00:00:00,21,217,24,8,784
2975,2023-08-15 00:00:00,2,293,29,5,796
2976,2024-01-14 00:00:00,13,260,39,1,445
2977,2024-03-04 00:00:00,17,208,25,3,884
2978,2024-09-10 00:00:00,22,149,4,2,416
2979,2024-11-22 00:00:00,39,178,15,1,19
2980,2023-07-05 00:00:00,28,83,12,2,189
2981,2023-11-15 00:00:00,49,232,28,8,720
2982,2023-01-29 00:00:00,26,69,49,6,637
2983,2023-04-05 00:00:00,7,41,12,5,736
2984,2024-02-02 00:00:00,24,258,17,9,826
2985,2024-08-25 00:00:00,4,4,49,9,25
2986,2023-03-23 00:00:00,34,203,31,8,582
2987,2023-01-14 00:00:00,12,296,39,6,464
2988,2023-06-18 00:00:00,18,229,9,7,821
2989,2023-06-18 00:00:00,41,218,5,3,757
2990,2024-05-05 00:00:00,4,105,34,5,244
2991,2024-01-31 00:00:00,22,117,28,6,723
2992,2024-10-12 00:00:00,49,273,4,8,577
2993,2023-05-07 00:00:00,11,189,17,9,189
2994,2023-09-17 00:00:00,43,286,45,4,525
2995,2023-09-18 00:00:00,24,138,4,1,702
2996,2023-07-21 00:00:00,20,189,19,8,356
2997,2024-04-03 00:00:00,5,58,9,4,167
2998,2023-03-28 00:00:00,19,276,40,8,708
2999,2024-11-11 00:00:00,29,225,50,7,792
3000,2024-07-22 00:00:00,19,86,32,3,41
3001,2024-05-01 00:00:00,35,195,44,3,849
3002,2023-03-10 00:00:00,23,7,42,9,72
3003,2024-10-12 00:00:00,39,199,16,1,271
3004,2023-11-29 00:00:00,13,17,25,10,821
3005,2023-08-23 00:00:00,47,280,33,3,283
3006,2024-12-17 00:00:00,22,118,20,1,46
3007,2024-03-27 00:00:00,41,54,33,2,742
3008,2024-03-11 00:00:00,31,259,19,9,936
3009,2024-01-04 00:00:00,23,89,18,5,270
3010,2024-07-01 00:00:00,17,135,28,1,855
3011,2024-12-22 00:00:00,24,34,31,10,644
3012,2023-05-07 00:00:00,36,55,1,6,256
3013,2024-07-05 00:00:00,10,275,30,9,534
3014,2024-08-23 00:00:00,48,198,40,10,603
3015,2024-12-08 00:00:00,34,264,50,3,916
3016,2023-05-17 00:00:00,39,32,20,6,502
3017,2024-01-21 00:00:00,31,54,18,8,707
3018,2024-01-26 00:00:00,15,19,6,10,563
3019,2024-07-24 00:00:00,46,130,12,5,145
3020,2023-09-01 00:00:00,42,116,38,8,176
3021,2024-05-26 00:00:00,37,53,10,2,671
3022,2024-06-13 00:00:00,2,201,11,10,225
3023,2023-06-21 00:00:00,33,26,46,10,580
3024,2023-06-29 00:00:00,10,63,3,2,25
3025,2024-01-24 00:00:00,1,9,5,9,405
3026,2024-11-18 00:00:00,8,24,2,9,871
3027,2023-03-27 00:00:00,36,247,46,7,134
3028,2023-03-05 00:00:00,19,97,24,7,825
3029,2023-09-07 00:00:00,47,121,36,5,960
3030,2024-05-09 00:00:00,42,44,38,9,783
3031,2023-11-19 00:00:00,18,216,49,9,666
3032,2023-04-11 00:00:00,20,210,38,6,862
3033,2024-02-18 00:00:00,3,2,13,1,478
3034,2024-08-25 00:00:00,12,2,24,5,976
3035,2023-02-17 00:00:00,25,225,5,6,30
3036,2023-03-17 00:00:00,28,222,43,7,442
3037,2023-04-03 00:00:00,1,202,24,5,898
3038,2023-11-28 00:00:00,46,116,19,1,837
3039,2024-04-25 00:00:00,7,205,40,10,285
3040,2023-07-19 00:00:00,3,268,40,1,386
3041,2024-01-22 00:00:00,28,215,36,4,311
3042,2024-09-13 00:00:00,35,291,37,10,424
3043,2024-07-22 00:00:00,30,8,34,4,562
3044,2024-11-07 00:00:00,34,290,8,8,551
3045,2024-08-28 00:00:00,42,249,40,2,382
3046,2024-04-10 00:00:00,28,93,24,8,874
3047,2023-03-31 00:00:00,25,12,45,10,252
3048,2024-10-08 00:00:00,9,221,45,6,475
3049,2023-03-22 00:00:00,34,296,36,3,399
3050,2023-03-16 00:00:00,36,3,49,10,387
3051,2023-05-01 00:00:00,30,185,22,9,331
3052,2023-05-22 00:00:00,30,250,30,5,733
3053,2023-04-09 00:00:00,32,152,25,10,199
3054,2024-08-29 00:00:00,35,283,10,5,104
3055,2024-09-09 00:00:00,26,71,28,5,191
3056,2024-12-25 00:00:00,31,172,33,10,86
3057,2023-12-21 00:00:00,17,188,18,3,117
3058,2023-11-23 00:00:00,44,151,24,8,863
3059,2023-05-10 00:00:00,28,259,9,1,875
3060,2023-02-20 00:00:00,24,255,1,10,28
3061,2023-02-24 00:00:00,5,205,15,6,429
3062,2024-04-26 00:00:00,30,88,14,3,295
3063,2023-10-14 00:00:00,12,258,11,9,635
3064,2024-06-13 00:00:00,1,30,6,8,542
3065,2023-04-03 00:00:00,12,83,45,5,744
3066,2024-01-18 00:00:00,9,215,5,7,974
3067,2024-07-29 00:00:00,1,247,5,1,815
3068,2023-01-02 00:00:00,42,31,6,2,598
3069,2023-11-19 00:00:00,40,92,30,2,845
3070,2024-03-27 00:00:00,12,219,6,1,771
3071,2023-03-14 00:00:00,4,292,9,4,54
3072,2023-09-20 00:00:00,28,161,44,1,14
3073,2024-12-29 00:00:00,45,45,33,10,814
3074,2024-04-24 00:00:00,21,151,15,3,826
3075,2023-12-19 00:00:00,27,285,37,4,895
3076,2023-04-01 00:00:00,9,132,18,8,794
3077,2024-07-05 00:00:00,40,264,10,8,217
3078,2023-02-16 00:00:00,6,110,50,2,46
3079,2023-08-16 00:00:00,10,181,50,9,689
3080,2024-01-04 00:00:00,44,94,5,8,923
3081,2023-06-05 00:00:00,29,132,34,4,355
3082,2024-07-12 00:00:00,27,272,4,7,892
3083,2024-07-15 00:00:00,28,20,48,7,468
3084,2023-11-07 00:00:00,15,129,20,9,525
3085,2024-10-07 00:00:00,12,163,15,7,953
3086,2023-02-24 00:00:00,20,208,9,9,58
3087,2024-09-26 00:00:00,29,228,18,1,412
3088,2023-07-30 00:00:00,22,181,6,6,993
3089,2023-12-08 00:00:00,37,94,47,1,618
3090,2023-11-13 00:00:00,50,167,7,1,515
3091,2023-04-13 00:00:00,47,15,43,10,114
3092,2024-09-07 00:00:00,6,52,30,9,973
3093,2024-03-31 00:00:00,44,10,10,6,834
